ship_date,carrier,carrier_service,destination_postal_code,zone,weight,dimensions
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78501-6243,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,71112-4648,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85534-8041,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95215-9477,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,32068-4490,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92882-2755,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85224-3531,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,75180-4346,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85743-9786,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91306-3211,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,75217-1510,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,80205-4051,3,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95667-8306,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79118-8589,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,63775-3034,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,60638-5018,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79364-3660,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,48652-9605,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,98682-2587,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93960-2675,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78870,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92544-7383,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79924-6945,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93257-5744,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95662-4963,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91770-3047,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92504-1938,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76244-8102,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93306-3713,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79766-1244,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,86001-8494,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,29102-8330,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78415-1730,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,02909-3804,8,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95326-0912,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92509-3503,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85392-5173,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85009-5912,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,43551-5601,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92236-5363,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92284-3709,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76134-2811,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,77571-4359,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,80631-2641,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,68801-6617,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,94533-1568,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92154-3625,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,46184-9342,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85364-4568,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85041-4502,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,75115-7708,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95126-3854,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78641-7632,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,43605-2919,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93726-5033,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78253-6417,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,84533,3,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78415-2710,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,90605-2421,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85308-2808,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76543-3175,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,77423-2745,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93551-5802,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,62269-2505,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,88220-8904,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,30214-4810,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79118-8289,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,89883,3,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,64119-5454,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,83221-4800,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93304-7085,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92807-2253,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85379-4227,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,46342-9603,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,88101-8639,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,68107-1041,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76137-1727,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,88012-6257,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,80016-4185,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78102-8500,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,77904-1303,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91913-3310,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,94110-6164,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,59405-3312,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78753-7043,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95076-4653,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93030-4432,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,43204-2423,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,50450-1621,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,90601-1066,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,81050-2634,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91401-2006,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,87532-3212,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,82001-6241,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,87124-8917,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,75706-8828,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,30180-5537,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78253-5365,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85629-8875,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,95210-3460,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92503-3041,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85339-5106,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78014-5103,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,85120-5427,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,87114-5438,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,11942-4941,8,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91709-5164,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92505,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78521-3682,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,77377-3105,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,89131-4689,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78538-3475,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91706-3707,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93101-3359,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,94533-2015,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,75137-2513,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,87020-3624,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,46394-1114,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,97374-9705,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,27107-1723,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,84123-5897,2,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76039-7725,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,97266-2292,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92027-3437,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79924-3401,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,76010-3311,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78542-1581,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,21144-1134,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,84318-3915,2,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,37066,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,02186-1517,8,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79928-7427,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,89408-7120,4,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92878-3658,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78249-2405,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93003-4508,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92114-2823,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,93010-7719,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91977-5224,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,50441-7231,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,90605-4041,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,67203-6037,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,92801-4701,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,28314-0938,7,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,94806-1650,5,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78736-3221,6,1.5 lb,12×5×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78748-3795,6,3.0 lb,12×9×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,78240-4505,6,3.0 lb,12×9×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,79490-6228,5,1.9 lb,12×14×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,48866-9587,6,3.0 lb,12×9×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,99352-9645,4,3.0 lb,12×9×6 in
2025-10-31T00:00:00.000Z,USPS,GroundAdvantage,91335-1753,5,2.8 lb,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,91702-1510,4,2.4 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,27607-6580,7,13.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,89441-7613,4,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,78253-6031,6,2.7 lb,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,83263-5447,4,10.70 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,91780-3218,4,2.5 lb,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,93063-2174,5,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,06379-1952,8,7.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,53403-3969,6,10.90 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,85383-1232,4,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,99336-7063,4,7.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,91950-1336,5,7.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,76707-2240,5,7.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,46201-2045,6,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,78217-2833,6,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,79907-3451,5,16.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,75235-8449,5,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,45371-2741,6,10.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,93436-1910,5,14.40 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,68105-4033,5,7.4 lb,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,84081-3162,1,1.9 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,84081-3162,1,1.9 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,76140-3502,5,7.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,80220-2134,3,7.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,95747-6230,4,7.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,85225-6737,4,10.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,UPS,Ground,93901-1917,,6.2 lb,21×17×18 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,79121-1405,4,2.7 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,98274-8765,5,1.7 lb,12×14×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,88001-2416,4,7.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,87144-5217,4,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,75248-3124,5,4.5 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,91710-8135,4,7.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,74107-3050,5,7.00 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,60431-8679,6,10.50 oz,15×11×1 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,10940-3306,8,3.0 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,91411-3919,5,3.4 lb,18×14×8 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,94544-8122,5,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,77017-2515,6,16.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,79104-2038,4,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91710-7428,4,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91335-6114,5,13.30 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,95136-1513,5,7.70 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,46516-4006,6,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78201-4910,6,10.40 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,39051-3613,6,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,85288-7915,4,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,75230-4339,5,2.1 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,52761-4309,6,6.0 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,90744-1342,5,1.6 lb,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78759-7225,6,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,60435-0403,6,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,30144-4227,7,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92115-4120,5,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91746-2903,4,8.20 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91303-1341,5,1.9 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,87120-2439,4,1.0 lb,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,90291-3833,5,1.0 lb,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,76039-5331,5,4.70 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,93010-4536,5,2.0 lb,12×18×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92692-3008,5,3.8 lb,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,98065-9791,5,3.2 lb,12×14×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,94546-4318,5,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,89130-1426,4,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91306-3033,5,13.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,77049-1756,6,2.1 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,55904-5472,5,5.60 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,77477-1415,6,14.40 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78245-1500,6,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,77493-4167,6,4.7 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,34736-2550,8,3.4 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,60632-3532,6,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,53172-3563,6,14.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78220-4420,6,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,60634-5241,6,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,75783-1612,6,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,60137-7063,6,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,79336-6003,5,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,93307-9658,4,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,80923-5448,4,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,23692-3228,8,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,91977-5221,5,4.0 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,87106-4791,4,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92869-5602,5,1.4 lb,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78130-0230,6,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92336-2254,4,11.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,93306-7837,4,4.7 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,75227-4794,5,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,94531-7701,5,13.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,90606-2340,5,7.40 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,95123-2116,5,3.6 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,80104-7638,4,10.70 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,46168-5630,6,1.9 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92336-3845,4,1.5 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,75074-3160,5,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78023-3435,6,13.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,33178-2075,8,10.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,77469-4473,6,16.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,79119-1688,4,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,UPS,Ground,95757-8733,,6.2 lb,21×9×18 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,92612-2534,5,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,UPS,Ground,77023-2723,,6.2 lb,21×9×18 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78216-5736,6,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,95304-5824,4,7.70 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,95012-2534,5,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,93635-3052,4,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,85142-7650,4,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,78408-3513,6,3.4 lb,18×14×8 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,84096-2943,1,7.00 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,95655-3043,5,2.1 lb,12×5×6 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,13850-1716,8,7.50 oz,15×11×1 in
2025-11-02T00:00:00.000Z,USPS,GroundAdvantage,76065-4356,5,13.00 oz,15×11×1 in
