TransactionDate,OrginZip,DestZip,Weight,WeightUnit,ServiceDesc
1/13/2025,60446,60502,1.61,L,Mail Innovations
1/13/2025,60446,44126,1.25,L,Mail Innovations
1/13/2025,60446,38017,1.32,L,Mail Innovations
1/13/2025,60446,20910,1,L,Mail Innovations
1/13/2025,60446,32578,1.61,L,Mail Innovations
1/13/2025,60446,95066,1.26,L,Mail Innovations
1/13/2025,60446,67205,1.31,L,Mail Innovations
1/13/2025,60446,80401,3.98,L,Mail Innovations
1/13/2025,60446,76131,1.41,L,Mail Innovations
1/13/2025,60446,31721,1.42,L,Mail Innovations
1/13/2025,60446,32507,1.18,L,Mail Innovations
1/13/2025,60446,50208,2.92,L,Mail Innovations
1/13/2025,60446,45662,16.96,L,Mail Innovations
1/13/2025,60446,6831,1.4,L,Mail Innovations
1/13/2025,60446,11365,1.6,L,Mail Innovations
1/13/2025,60446,73089,3.21,L,Mail Innovations
1/13/2025,60446,92627,1.29,L,Mail Innovations
1/13/2025,60446,61761,1.17,L,Mail Innovations
1/13/2025,60446,63670,1.41,L,Mail Innovations
1/13/2025,60446,92054,1.36,L,Mail Innovations
1/13/2025,60446,20852,1.55,L,Mail Innovations
1/13/2025,60446,18018,1.65,L,Mail Innovations
1/13/2025,60446,33713,1.2,L,Mail Innovations
1/13/2025,60446,60157,1.35,L,Mail Innovations
1/13/2025,60446,3071,1.25,L,Mail Innovations
1/13/2025,60446,95991,1.45,L,Mail Innovations
1/13/2025,60446,56101,13.05,L,Mail Innovations
1/13/2025,60446,4864,7.5,L,Mail Innovations
1/13/2025,60446,77521,1.45,L,Mail Innovations
1/13/2025,60446,12804,1.45,L,Mail Innovations
1/13/2025,60446,44202,1.4,L,Mail Innovations
1/13/2025,60446,95446,7.85,L,Mail Innovations
1/13/2025,60446,61704,1.45,L,Mail Innovations
1/13/2025,60446,85210,1.3,L,Mail Innovations
1/13/2025,60446,40229,1.55,L,Mail Innovations
1/13/2025,60446,80602,1.4,L,Mail Innovations
1/13/2025,60446,12508,1.3,L,Mail Innovations
1/13/2025,60446,44223,1.3,L,Mail Innovations
1/13/2025,60446,5472,1.45,L,Mail Innovations
1/13/2025,60446,46151,1.35,L,Mail Innovations
1/13/2025,60446,1851,1.45,L,Mail Innovations
1/13/2025,60446,95035,1.45,L,Mail Innovations
1/13/2025,60446,7733,1.3,L,Mail Innovations
1/13/2025,60446,69162,1.35,L,Mail Innovations
1/13/2025,60446,33139,1.65,L,Mail Innovations
1/13/2025,60446,53211,1.45,L,Mail Innovations
1/13/2025,60446,48847,1.45,L,Mail Innovations
1/13/2025,60446,80425,1.3,L,Mail Innovations
1/13/2025,60446,37405,1.35,L,Mail Innovations
1/13/2025,60446,43311,1.3,L,Mail Innovations
1/13/2025,60446,7024,1.35,L,Mail Innovations
1/13/2025,60446,60462,1.35,L,Mail Innovations
1/13/2025,60446,60152,1.35,L,Mail Innovations
1/13/2025,60446,1027,1.45,L,Mail Innovations
1/13/2025,60446,85086,1.35,L,Mail Innovations
1/13/2025,60446,46342,1.05,L,Mail Innovations
1/13/2025,60446,43008,5.25,L,Mail Innovations
1/13/2025,60446,85745,1.2,L,Mail Innovations
1/13/2025,60446,27513,1.2,L,Mail Innovations
1/13/2025,60446,90068,1.1,L,Mail Innovations
1/13/2025,60446,33351,1.2,L,Mail Innovations
1/13/2025,60446,61953,2.4,L,Mail Innovations
1/13/2025,60446,33176,1.25,L,Mail Innovations
1/13/2025,60446,46516,1.4,L,Mail Innovations
1/13/2025,60446,98038,1.25,L,Mail Innovations
1/13/2025,60446,98108,1.4,L,Mail Innovations
1/13/2025,60446,79705,1.35,L,Mail Innovations
1/13/2025,60446,27525,1.6,L,Mail Innovations
1/13/2025,60446,23430,1.3,L,Mail Innovations
1/13/2025,60446,47125,4.35,L,Mail Innovations
1/13/2025,60446,98225,1.45,L,Mail Innovations
1/13/2025,60446,98354,1.45,L,Mail Innovations
1/13/2025,60446,79765,1.6,L,Mail Innovations
1/13/2025,60446,94538,1.6,L,Mail Innovations
1/13/2025,60446,63017,1.4,L,Mail Innovations
1/13/2025,60446,59105,1.2,L,Mail Innovations
1/13/2025,60446,80237,1.5,L,Mail Innovations
1/13/2025,60446,23434,1.45,L,Mail Innovations
1/13/2025,60446,83226,3.05,L,Mail Innovations
1/13/2025,60446,98273,1.55,L,Mail Innovations
1/13/2025,60446,28717,4.25,L,Mail Innovations
1/13/2025,60446,59052,1.45,L,Mail Innovations
1/13/2025,60446,20175,1.4,L,Mail Innovations
1/13/2025,60446,28803,1.45,L,Mail Innovations
1/13/2025,60446,41094,1.1,L,Mail Innovations
1/13/2025,60446,61048,1.45,L,Mail Innovations
1/13/2025,60446,93720,1.4,L,Mail Innovations
1/13/2025,60446,84054,1.2,L,Mail Innovations
1/13/2025,60446,43015,1.1,L,Mail Innovations
1/13/2025,60446,23323,1.2,L,Mail Innovations
1/13/2025,60446,39825,1.1,L,Mail Innovations
1/13/2025,60446,49435,1.3,L,Mail Innovations
1/13/2025,60446,73034,1,L,Mail Innovations
1/13/2025,60446,94901,1.05,L,Mail Innovations
1/13/2025,60446,34275,1.1,L,Mail Innovations
1/13/2025,60446,28368,3.1,L,Mail Innovations
1/13/2025,60446,60911,3.65,L,Mail Innovations
1/13/2025,60446,98021,1,L,Mail Innovations
1/13/2025,60446,92688,1.1,L,Mail Innovations
1/13/2025,60446,74055,1.15,L,Mail Innovations
1/13/2025,60446,90802,1.15,L,Mail Innovations
1/13/2025,60446,94563,1.05,L,Mail Innovations
1/13/2025,60446,32931,1.2,L,Mail Innovations
1/13/2025,60446,90034,1.35,L,Mail Innovations
1/13/2025,60446,39051,1.2,L,Mail Innovations
1/13/2025,60446,43015,1.25,L,Mail Innovations
1/13/2025,60446,1040,1.05,L,Mail Innovations
1/13/2025,60446,77356,1.2,L,Mail Innovations
1/13/2025,60446,84117,1.05,L,Mail Innovations
1/13/2025,60446,31021,1.2,L,Mail Innovations
1/13/2025,60446,98103,1.15,L,Mail Innovations
1/13/2025,60446,15211,1.25,L,Mail Innovations
1/13/2025,60446,77356,1.05,L,Mail Innovations
1/13/2025,60446,94582,1.1,L,Mail Innovations
1/13/2025,60446,83644,1.25,L,Mail Innovations
1/13/2025,60446,22712,1.25,L,Mail Innovations
1/13/2025,60446,27959,1.3,L,Mail Innovations
1/13/2025,60446,85143,1.25,L,Mail Innovations
1/13/2025,60446,25414,1,L,Mail Innovations
1/13/2025,60446,90064,1.2,L,Mail Innovations
1/13/2025,60446,63026,1.45,L,Mail Innovations
1/13/2025,60446,7465,1.2,L,Mail Innovations
1/13/2025,60446,75757,1.4,L,Mail Innovations
1/13/2025,60446,92308,1.25,L,Mail Innovations
1/13/2025,60446,4210,1.25,L,Mail Innovations
1/13/2025,60446,5446,1.25,L,Mail Innovations
1/13/2025,60446,10023,1.4,L,Mail Innovations
1/13/2025,60446,70806,1.4,L,Mail Innovations
1/13/2025,60446,94303,1.2,L,Mail Innovations
1/13/2025,60446,31902,3,L,Mail Innovations
1/13/2025,60446,97209,1.3,L,Mail Innovations
1/13/2025,60446,16101,1.4,L,Mail Innovations
1/13/2025,60446,29135,1.4,L,Mail Innovations
1/13/2025,60446,19803,1.65,L,Mail Innovations
1/13/2025,60446,29609,1.2,L,Mail Innovations
1/13/2025,60446,19607,1.4,L,Mail Innovations
1/13/2025,60446,17815,1.35,L,Mail Innovations
1/13/2025,60446,32444,1.4,L,Mail Innovations
1/13/2025,60446,21843,2.8,L,Mail Innovations
1/13/2025,60446,5201,5.55,L,Mail Innovations
1/13/2025,60446,46804,1.4,L,Mail Innovations
1/13/2025,60446,96003,1.6,L,Mail Innovations
1/13/2025,60446,85331,1.3,L,Mail Innovations
1/13/2025,60446,28590,1.2,L,Mail Innovations
1/13/2025,60446,23451,1.2,L,Mail Innovations
1/13/2025,60446,80526,1,L,Mail Innovations
1/13/2025,60446,29910,1.25,L,Mail Innovations
1/13/2025,60446,12440,1.5,L,Mail Innovations
1/13/2025,60446,43035,1.65,L,Mail Innovations
1/13/2025,60446,44057,1.2,L,Mail Innovations
1/13/2025,60446,98087,1.35,L,Mail Innovations
1/13/2025,60446,60025,1.2,L,Mail Innovations
1/13/2025,60446,77382,1.05,L,Mail Innovations
1/13/2025,60446,49504,1.05,L,Mail Innovations
1/13/2025,60446,94920,1.2,L,Mail Innovations
1/13/2025,60446,32713,1.1,L,Mail Innovations
1/13/2025,60446,1451,2.9,L,Mail Innovations
1/13/2025,60446,12203,1.2,L,Mail Innovations
1/13/2025,60446,72227,1.2,L,Mail Innovations
1/13/2025,60446,87402,1.35,L,Mail Innovations
1/13/2025,60446,23666,1.2,L,Mail Innovations
1/13/2025,60446,92549,1.2,L,Mail Innovations
1/13/2025,60446,81225,2.6,L,Mail Innovations
1/13/2025,60446,23109,5.05,L,Mail Innovations
1/13/2025,60446,34211,1.4,L,Mail Innovations
1/13/2025,60446,97223,1.1,L,Mail Innovations
1/13/2025,60446,85755,1.05,L,Mail Innovations
1/13/2025,60446,44067,1.1,L,Mail Innovations
1/13/2025,60446,94509,1.05,L,Mail Innovations
1/13/2025,60446,46617,1.45,L,Mail Innovations
1/13/2025,60446,21157,1.55,L,Mail Innovations
1/13/2025,60446,15317,1.25,L,Mail Innovations
1/13/2025,60446,44041,1.2,L,Mail Innovations
1/13/2025,60446,14221,1.15,L,Mail Innovations
1/14/2025,60446,68123,1.09,L,Mail Innovations
1/14/2025,60446,92549,1.09,L,Mail Innovations
1/14/2025,60446,95624,1.17,L,Mail Innovations
1/14/2025,60446,98004,1.29,L,Mail Innovations
1/14/2025,60446,20016,1.09,L,Mail Innovations
1/14/2025,60446,55369,1.23,L,Mail Innovations
1/14/2025,60446,33710,1.29,L,Mail Innovations
1/14/2025,60446,70065,1.13,L,Mail Innovations
1/14/2025,60446,98908,1.19,L,Mail Innovations
1/14/2025,60446,78240,1.19,L,Mail Innovations
1/14/2025,60446,8861,1.37,L,Mail Innovations
1/14/2025,60446,70808,1.18,L,Mail Innovations
1/14/2025,60446,15019,1.17,L,Mail Innovations
1/14/2025,60446,8751,1.01,L,Mail Innovations
1/14/2025,60446,18976,1.19,L,Mail Innovations
1/14/2025,60446,77584,1.18,L,Mail Innovations
1/14/2025,60446,48341,1.09,L,Mail Innovations
1/14/2025,60446,29909,1.18,L,Mail Innovations
1/14/2025,60446,48033,1.08,L,Mail Innovations
1/14/2025,60446,40347,1.17,L,Mail Innovations
1/14/2025,60446,33558,1.01,L,Mail Innovations
1/14/2025,60446,49319,2.57,L,Mail Innovations
1/14/2025,60446,48203,1.17,L,Mail Innovations
1/14/2025,60446,43017,1.02,L,Mail Innovations
1/14/2025,60446,23139,1.19,L,Mail Innovations
1/14/2025,60446,37128,1.06,L,Mail Innovations
1/14/2025,60446,36830,1.49,L,Mail Innovations
1/14/2025,60446,33704,1.38,L,Mail Innovations
1/14/2025,60446,52403,1.01,L,Mail Innovations
1/14/2025,60446,60563,1.18,L,Mail Innovations
1/14/2025,60446,80210,1.19,L,Mail Innovations
1/14/2025,60446,17350,1.01,L,Mail Innovations
1/14/2025,60446,89129,1.18,L,Mail Innovations
1/14/2025,60446,22642,1.21,L,Mail Innovations
1/14/2025,60446,93219,1.18,L,Mail Innovations
1/14/2025,60446,37174,1.18,L,Mail Innovations
1/14/2025,60446,66503,1.07,L,Mail Innovations
1/14/2025,60446,38103,1.29,L,Mail Innovations
1/14/2025,60446,7738,1.29,L,Mail Innovations
1/14/2025,60446,61114,1.06,L,Mail Innovations
1/14/2025,60446,83014,1.18,L,Mail Innovations
1/14/2025,60446,44321,1.28,L,Mail Innovations
1/14/2025,60446,85204,1.17,L,Mail Innovations
1/14/2025,60446,33584,1.3,L,Mail Innovations
1/14/2025,60446,22546,1.18,L,Mail Innovations
1/14/2025,60446,20814,1.39,L,Mail Innovations
1/14/2025,60446,60157,1.39,L,Mail Innovations
1/14/2025,60446,28803,1.1,L,Mail Innovations
1/14/2025,60446,37375,1.3,L,Mail Innovations
1/14/2025,60446,48638,1.12,L,Mail Innovations
1/14/2025,60446,80540,1.06,L,Mail Innovations
1/14/2025,60446,91206,1.27,L,Mail Innovations
1/14/2025,60446,23072,1.3,L,Mail Innovations
1/14/2025,60446,12831,1.28,L,Mail Innovations
1/14/2025,60446,29323,1.23,L,Mail Innovations
1/14/2025,60446,8833,1.01,L,Mail Innovations
1/14/2025,60446,55732,1.29,L,Mail Innovations
1/14/2025,60446,39056,1.36,L,Mail Innovations
1/14/2025,60446,43004,1.3,L,Mail Innovations
1/14/2025,60446,77318,1.29,L,Mail Innovations
1/14/2025,60446,32821,1.29,L,Mail Innovations
1/14/2025,60446,15315,2.86,L,Mail Innovations
1/14/2025,60446,10013,1.19,L,Mail Innovations
1/14/2025,60446,90212,1.3,L,Mail Innovations
1/14/2025,60446,60178,1.3,L,Mail Innovations
1/14/2025,60446,49720,1.3,L,Mail Innovations
1/14/2025,60446,72034,1.3,L,Mail Innovations
1/14/2025,60446,29650,1.19,L,Mail Innovations
1/14/2025,60446,46163,1.3,L,Mail Innovations
1/14/2025,60446,93711,1.19,L,Mail Innovations
1/14/2025,60446,33884,1.34,L,Mail Innovations
1/14/2025,60446,93225,1.37,L,Mail Innovations
1/14/2025,60446,54235,1.3,L,Mail Innovations
1/14/2025,60446,33703,1.29,L,Mail Innovations
1/14/2025,60446,64855,1.3,L,Mail Innovations
1/14/2025,60446,30075,1.29,L,Mail Innovations
1/14/2025,60446,36526,1.29,L,Mail Innovations
1/14/2025,60446,64735,1.3,L,Mail Innovations
1/14/2025,60446,4102,1.08,L,Mail Innovations
1/14/2025,60446,37015,1.3,L,Mail Innovations
1/14/2025,60446,76502,1.5,L,Mail Innovations
1/14/2025,60446,97132,1.28,L,Mail Innovations
1/14/2025,60446,43026,1.27,L,Mail Innovations
1/14/2025,60446,33414,1.43,L,Mail Innovations
1/14/2025,60446,81632,1.29,L,Mail Innovations
1/14/2025,60446,44081,2.69,L,Mail Innovations
1/14/2025,60446,40422,1.23,L,Mail Innovations
1/14/2025,60446,75757,1.27,L,Mail Innovations
1/14/2025,60446,94112,1.06,L,Mail Innovations
1/14/2025,60446,7008,1.23,L,Mail Innovations
1/14/2025,60446,7650,3.65,L,Mail Innovations
1/14/2025,60446,95210,1.31,L,Mail Innovations
1/14/2025,60446,62056,1.3,L,Mail Innovations
1/14/2025,60446,35244,1.17,L,Mail Innovations
1/14/2025,60446,27403,1.23,L,Mail Innovations
1/14/2025,60446,68838,3.89,L,Mail Innovations
1/14/2025,60446,28036,1.29,L,Mail Innovations
1/14/2025,60446,28711,2.86,L,Mail Innovations
1/14/2025,60446,33606,1.48,L,Mail Innovations
1/14/2025,60446,57735,1.93,L,Mail Innovations
1/14/2025,60446,84532,1.38,L,Mail Innovations
1/14/2025,60446,75703,1.29,L,Mail Innovations
1/14/2025,60446,32097,1.39,L,Mail Innovations
1/14/2025,60446,64110,1.19,L,Mail Innovations
1/14/2025,60446,15301,1.37,L,Mail Innovations
1/14/2025,60446,65483,1.28,L,Mail Innovations
1/14/2025,60446,36526,1.29,L,Mail Innovations
1/14/2025,60446,61421,1.3,L,Mail Innovations
1/14/2025,60446,60449,1.02,L,Mail Innovations
1/14/2025,60446,80477,1.61,L,Mail Innovations
1/14/2025,60446,43452,1.29,L,Mail Innovations
1/14/2025,60446,47546,1.29,L,Mail Innovations
1/14/2025,60446,66083,1.38,L,Mail Innovations
1/14/2025,60446,49301,1.03,L,Mail Innovations
1/14/2025,60446,95610,1.43,L,Mail Innovations
1/14/2025,60446,95073,2,L,Mail Innovations
1/14/2025,60446,83814,1.1,L,Mail Innovations
1/14/2025,60446,73115,1.18,L,Mail Innovations
1/14/2025,60446,7733,1.5,L,Mail Innovations
1/14/2025,60446,77304,1.4,L,Mail Innovations
1/14/2025,60446,17350,1.3,L,Mail Innovations
1/14/2025,60446,95037,1.35,L,Mail Innovations
1/14/2025,60446,98290,1.4,L,Mail Innovations
1/14/2025,60446,62285,1.4,L,Mail Innovations
1/14/2025,60446,32903,1.4,L,Mail Innovations
1/14/2025,60446,30339,1.65,L,Mail Innovations
1/14/2025,60446,93218,1.15,L,Mail Innovations
1/14/2025,60446,63304,1.45,L,Mail Innovations
1/14/2025,60446,92025,1.45,L,Mail Innovations
1/14/2025,60446,60187,1.25,L,Mail Innovations
1/14/2025,60446,77077,1.25,L,Mail Innovations
1/14/2025,60446,98563,1.25,L,Mail Innovations
1/14/2025,60446,6511,1.25,L,Mail Innovations
1/14/2025,60446,54923,1.4,L,Mail Innovations
1/14/2025,60446,95403,1.4,L,Mail Innovations
1/14/2025,60446,77414,1.65,L,Mail Innovations
1/14/2025,60446,35208,1.5,L,Mail Innovations
1/14/2025,60446,91604,1.15,L,Mail Innovations
1/14/2025,60446,53207,6.45,L,Mail Innovations
1/14/2025,60446,95762,1.45,L,Mail Innovations
1/14/2025,60446,28803,1.35,L,Mail Innovations
1/14/2025,60446,32601,1.35,L,Mail Innovations
1/14/2025,60446,52569,1.4,L,Mail Innovations
1/14/2025,60446,7675,1.65,L,Mail Innovations
1/14/2025,60446,40330,1.35,L,Mail Innovations
1/14/2025,60446,78610,1.3,L,Mail Innovations
1/14/2025,60446,98909,1.4,L,Mail Innovations
1/14/2025,60446,79706,1.2,L,Mail Innovations
1/14/2025,60446,23231,1.5,L,Mail Innovations
1/14/2025,60446,94610,1.55,L,Mail Innovations
1/14/2025,60446,48878,1.2,L,Mail Innovations
1/14/2025,60446,92253,1.3,L,Mail Innovations
1/14/2025,60446,29150,1.4,L,Mail Innovations
1/14/2025,60446,55415,1.4,L,Mail Innovations
1/14/2025,60446,92504,1.3,L,Mail Innovations
1/14/2025,60446,90068,1.4,L,Mail Innovations
1/14/2025,60446,17345,1.65,L,Mail Innovations
1/14/2025,60446,33165,1.3,L,Mail Innovations
1/14/2025,60446,93271,3.55,L,Mail Innovations
1/14/2025,60446,77025,1.45,L,Mail Innovations
1/14/2025,60446,21042,1.35,L,Mail Innovations
1/14/2025,60446,38655,1.65,L,Mail Innovations
1/14/2025,60446,94550,1.4,L,Mail Innovations
1/14/2025,60446,27350,1.45,L,Mail Innovations
1/14/2025,60446,84098,1.3,L,Mail Innovations
1/14/2025,60446,76126,1.65,L,Mail Innovations
1/14/2025,60446,10301,1.4,L,Mail Innovations
1/14/2025,60446,91324,1.3,L,Mail Innovations
1/14/2025,60446,44691,1.4,L,Mail Innovations
1/14/2025,60446,78746,1.65,L,Mail Innovations
1/14/2025,60446,83705,1.4,L,Mail Innovations
1/14/2025,60446,34987,1.2,L,Mail Innovations
1/14/2025,60446,92007,1.25,L,Mail Innovations
1/14/2025,60446,28804,1.45,L,Mail Innovations
1/14/2025,60446,29928,1.25,L,Mail Innovations
1/14/2025,60446,80524,1.4,L,Mail Innovations
1/14/2025,60446,92021,2.8,L,Mail Innovations
1/14/2025,60446,40003,1.35,L,Mail Innovations
1/14/2025,60446,44028,1.45,L,Mail Innovations
1/14/2025,60446,78681,1.25,L,Mail Innovations
1/14/2025,60446,84321,1.45,L,Mail Innovations
1/14/2025,60446,60014,1.4,L,Mail Innovations
1/14/2025,60446,58784,1.15,L,Mail Innovations
1/14/2025,60446,37327,1.45,L,Mail Innovations
1/14/2025,60446,53578,1.15,L,Mail Innovations
1/14/2025,60446,91351,1.2,L,Mail Innovations
1/14/2025,60446,29405,1.2,L,Mail Innovations
1/14/2025,60446,53140,1.4,L,Mail Innovations
1/14/2025,60446,76369,3.85,L,Mail Innovations
1/14/2025,60446,55060,1.05,L,Mail Innovations
1/14/2025,60446,84098,1.25,L,Mail Innovations
1/14/2025,60446,60031,1.45,L,Mail Innovations
1/14/2025,60446,92661,1.25,L,Mail Innovations
1/14/2025,60446,96109,2,L,Mail Innovations
1/14/2025,60446,7030,1.3,L,Mail Innovations
1/14/2025,60446,98225,1.2,L,Mail Innovations
1/14/2025,60446,50105,1.35,L,Mail Innovations
1/14/2025,60446,37122,1.45,L,Mail Innovations
1/14/2025,60446,86324,11.9,L,Mail Innovations
1/14/2025,60446,12590,1.3,L,Mail Innovations
1/14/2025,60446,27520,1.3,L,Mail Innovations
1/14/2025,60446,11963,1.3,L,Mail Innovations
1/14/2025,60446,78645,1.5,L,Mail Innovations
1/14/2025,60446,9622,2.5,L,Mail Innovations
1/14/2025,60446,29407,1.45,L,Mail Innovations
1/14/2025,60446,94403,1.4,L,Mail Innovations
1/14/2025,60446,2919,1.45,L,Mail Innovations
1/14/2025,60446,32707,1.4,L,Mail Innovations
1/14/2025,60446,85704,1.25,L,Mail Innovations
1/14/2025,60446,84116,1.4,L,Mail Innovations
1/14/2025,60446,78620,1.3,L,Mail Innovations
1/14/2025,60446,29388,1.65,L,Mail Innovations
1/14/2025,60446,6029,1.45,L,Mail Innovations
1/14/2025,60446,49837,1.25,L,Mail Innovations
1/14/2025,60446,72114,1.25,L,Mail Innovations
1/14/2025,60446,60031,1.65,L,Mail Innovations
1/14/2025,60446,20105,1.45,L,Mail Innovations
1/14/2025,60446,92253,1.35,L,Mail Innovations
1/14/2025,60446,34239,1.2,L,Mail Innovations
1/14/2025,60446,46030,1.95,L,Mail Innovations
1/14/2025,60446,36561,1.05,L,Mail Innovations
1/14/2025,60446,27370,2.35,L,Mail Innovations
1/14/2025,60446,32514,1.45,L,Mail Innovations
1/14/2025,60446,33401,1.45,L,Mail Innovations
1/14/2025,60446,45050,1.45,L,Mail Innovations
1/14/2025,60446,87015,1.4,L,Mail Innovations
1/14/2025,60446,87059,3.75,L,Mail Innovations
1/14/2025,60446,7306,1.4,L,Mail Innovations
1/14/2025,60446,92067,1.45,L,Mail Innovations
1/14/2025,60446,63304,1.45,L,Mail Innovations
1/14/2025,60446,78747,1.45,L,Mail Innovations
1/14/2025,60446,72116,1.35,L,Mail Innovations
1/14/2025,60446,92868,1.45,L,Mail Innovations
1/14/2025,60446,11952,1.45,L,Mail Innovations
1/14/2025,60446,89122,1.35,L,Mail Innovations
1/14/2025,60446,28115,1.4,L,Mail Innovations
1/14/2025,60446,95993,1.35,L,Mail Innovations
1/14/2025,60446,11104,1.15,L,Mail Innovations
1/14/2025,60446,2118,1.2,L,Mail Innovations
1/14/2025,60446,97756,2.85,L,Mail Innovations
1/14/2025,60446,53158,1.45,L,Mail Innovations
1/14/2025,60446,46835,1.35,L,Mail Innovations
1/14/2025,60446,78041,1.05,L,Mail Innovations
1/14/2025,60446,68124,1.45,L,Mail Innovations
1/14/2025,60446,32952,1.05,L,Mail Innovations
1/14/2025,60446,89511,1.15,L,Mail Innovations
1/14/2025,60446,77386,1.45,L,Mail Innovations
1/14/2025,60446,7024,1.05,L,Mail Innovations
1/14/2025,60446,5404,1.15,L,Mail Innovations
1/14/2025,60446,44286,1.25,L,Mail Innovations
1/14/2025,60446,84067,1.05,L,Mail Innovations
1/14/2025,60446,85086,1.15,L,Mail Innovations
1/14/2025,60446,78572,1.15,L,Mail Innovations
1/14/2025,60446,48439,1.3,L,Mail Innovations
1/14/2025,60446,11940,1,L,Mail Innovations
1/14/2025,60446,802,2.05,L,Mail Innovations
1/14/2025,60446,85050,1.5,L,Mail Innovations
1/14/2025,60446,37066,1.55,L,Mail Innovations
1/14/2025,60446,44321,1.55,L,Mail Innovations
1/14/2025,60446,92078,1.35,L,Mail Innovations
1/14/2025,60446,93436,1.5,L,Mail Innovations
1/14/2025,60446,80126,1.4,L,Mail Innovations
1/14/2025,60446,20175,1.4,L,Mail Innovations
1/14/2025,60446,36877,1.45,L,Mail Innovations
1/14/2025,60446,23238,1.25,L,Mail Innovations
1/14/2025,60446,43619,1.45,L,Mail Innovations
1/14/2025,60446,28025,1.45,L,Mail Innovations
1/14/2025,60446,74346,1.5,L,Mail Innovations
1/14/2025,60446,91335,1.55,L,Mail Innovations
1/14/2025,60446,33523,1.5,L,Mail Innovations
1/14/2025,60446,27104,1.45,L,Mail Innovations
1/14/2025,60446,32580,1.55,L,Mail Innovations
1/14/2025,60446,92018,1.5,L,Mail Innovations
1/14/2025,60446,81225,4.85,L,Mail Innovations
1/14/2025,60446,70005,1.5,L,Mail Innovations
1/14/2025,60446,1864,1.5,L,Mail Innovations
1/14/2025,60446,831,4.9,L,Mail Innovations
1/14/2025,60446,45244,1.3,L,Mail Innovations
1/14/2025,60446,83642,1.5,L,Mail Innovations
1/14/2025,60446,57025,1.45,L,Mail Innovations
1/14/2025,60446,34753,1.15,L,Mail Innovations
1/14/2025,60446,96161,1.35,L,Mail Innovations
1/14/2025,60446,30168,1.15,L,Mail Innovations
1/14/2025,60446,47037,1.35,L,Mail Innovations
1/14/2025,60446,34113,1.2,L,Mail Innovations
1/14/2025,60446,75225,1.4,L,Mail Innovations
1/14/2025,60446,81022,3.75,L,Mail Innovations
1/14/2025,60446,84401,1.35,L,Mail Innovations
1/14/2025,60446,50676,3,L,Mail Innovations
1/14/2025,60446,31404,1.25,L,Mail Innovations
1/14/2025,60446,30542,1.35,L,Mail Innovations
1/14/2025,60446,92234,1.25,L,Mail Innovations
1/14/2025,60446,95030,1.15,L,Mail Innovations
1/14/2025,60446,68801,1.45,L,Mail Innovations
1/14/2025,60446,7724,1.45,L,Mail Innovations
1/14/2025,60446,85282,1.5,L,Mail Innovations
1/14/2025,60446,92591,1.45,L,Mail Innovations
1/14/2025,60446,70116,1.4,L,Mail Innovations
1/14/2025,60446,41601,1.35,L,Mail Innovations
1/14/2025,60446,19446,1.4,L,Mail Innovations
1/14/2025,60446,8540,1.4,L,Mail Innovations
1/14/2025,60446,6511,1.35,L,Mail Innovations
1/14/2025,60446,48103,1.5,L,Mail Innovations
1/14/2025,60446,45458,1.4,L,Mail Innovations
1/14/2025,60446,60031,1.45,L,Mail Innovations
1/14/2025,60446,77382,1.45,L,Mail Innovations
1/14/2025,60446,72730,1.4,L,Mail Innovations
1/14/2025,60446,98110,1.15,L,Mail Innovations
1/14/2025,60446,68046,1.35,L,Mail Innovations
1/14/2025,60446,55305,1.25,L,Mail Innovations
1/14/2025,60446,37363,1.35,L,Mail Innovations
1/14/2025,60446,57006,1.35,L,Mail Innovations
1/14/2025,60446,4011,1.25,L,Mail Innovations
1/14/2025,60446,34667,1.55,L,Mail Innovations
1/14/2025,60446,92082,1.25,L,Mail Innovations
1/14/2025,60446,20187,1.45,L,Mail Innovations
1/14/2025,60446,28327,1.3,L,Mail Innovations
1/14/2025,60446,86324,1.3,L,Mail Innovations
1/14/2025,60446,49424,1.55,L,Mail Innovations
1/14/2025,60446,33609,1.4,L,Mail Innovations
1/14/2025,60446,75056,1.15,L,Mail Innovations
1/14/2025,60446,89134,1.3,L,Mail Innovations
1/14/2025,60446,60435,1.55,L,Mail Innovations
1/14/2025,60446,60645,1.45,L,Mail Innovations
1/14/2025,60446,2649,1.45,L,Mail Innovations
1/14/2025,60446,58104,1.45,L,Mail Innovations
1/14/2025,60446,20695,1.25,L,Mail Innovations
1/14/2025,60446,68033,3.05,L,Mail Innovations
1/14/2025,60446,84045,1.45,L,Mail Innovations
1/14/2025,60446,91801,1.45,L,Mail Innovations
1/14/2025,60446,11010,1.4,L,Mail Innovations
1/14/2025,60446,87059,2.35,L,Mail Innovations
1/15/2025,60446,92688,1.13,L,Mail Innovations
1/15/2025,60446,80751,1.37,L,Mail Innovations
1/15/2025,60446,80018,1.28,L,Mail Innovations
1/15/2025,60446,30295,2.67,L,Mail Innovations
1/15/2025,60446,85250,1.29,L,Mail Innovations
1/15/2025,60446,33813,1.31,L,Mail Innovations
1/15/2025,60446,47946,1.05,L,Mail Innovations
1/15/2025,60446,45373,1.13,L,Mail Innovations
1/15/2025,60446,37388,1.38,L,Mail Innovations
1/15/2025,60446,69101,1.13,L,Mail Innovations
1/15/2025,60446,30004,1.23,L,Mail Innovations
